Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
105294,B001EQ4QJK,A1TMAVN4CEM8U8,Gunner,0,0,5,1334880000,My 9th favorite flavor.,"Diamond Almonds<br />Almonds are a good source of magnesium. One ounce contain approximately 20% of the RDA for an adult recommended dietary allowance (RDA)<br />Recommended Dietary Allowance (RDA) the amounts of selected nutrients considered adequate to meet the known nutrient needs of healthy people. The RDA is based on scientific knowledge and has been presented by a committee of the Food and Nutrition Board (FNB) of the National Academy of Sciences (NAS). The Canadian equivalent is the Recommended Nutrient Intakes. RDA is generally accepted throughout the world as a valid source of information. At least 40 different nations have as well as organizations have published standards similar to the RDA.<br /><br />Magnesium is the fourth most abundant mineral in the body and is essential to good health. Approximately 50% of total body magnesium is found in bone. The other half is found predominantly inside cells of body tissues and organs. Only 1% of magnesium is found in blood, but the body works very hard to keep blood levels of magnesium constant.<br />Magnesium is needed for more than 300 biochemical reactions in the body. It helps maintain normal muscle and nerve function, keeps heart rhythm steady, supports a healthy immune system, and keeps bones strong. Magnesium also helps regulate blood sugar levels, promotes normal blood pressure, and is known to be involved in energy metabolism and protein synthesis. There is an increased interest in the role of magnesium in preventing and managing disorders such as hypertension, cardiovascular disease, and diabetes. Dietary magnesium is absorbed in the small intestines. Are you taking enough magnesium in the diet? The recommended daily allowance is 300mgs/day for men, 350mgs for women. Magnesium is extremely safe by mouth - too much simply causes diarrhea. Try increasing the amount of magnesium you take by mouth until it causes diarrhea, then reduce the dose slightly so it does not. This is called taking magnesium to bowel tolerance (just like using vitamin C to bowel tolerance.<br /><br />Almonds are a good source of Fiber.<br />One ounce contains approximately 12% of the RDA for an adult.<br />So, in summary, Almonds are a very healthy snack, so what's left to say?<br /><br />Two things:<br />1st be cautious about ""bowel tolerance"" or ""happy bowels"" if you prefer.<br />2nd Taste.  I realize that taste is a personal thing.  That's why they make chocolate, strawberry, and vanilla.<br /><br />Here's my current favorites""<br /><br /> 1st Blue Diamond Dark mint dark chocolate (reminds me of the chocolate mint Girl Scout Cookies with less sugar).<br /><br />2nd Blue diamond Dark Chocolate Oven Roasted<br />3rd  Blue diamond Blue Butter Toffee<br />4thd Blue Diamond Almonds Bold Habanero BBQ (reminds me of  BBQ potato chips again with less sugar).<br />5th Bold Blazin Buffalo Wing<br />6th Blue Diamond Almonds Cinnamon Brown Sugar<br />7th  Blue Diamond Almonds Lime `n Chili<br />8th  Blue Diamond Almonds Smokehouse<br />9th  Bold Wasabi & Soy Sauce<br /><br />But that's just me: you might have a completely different take on these flavors.<br /> 4th  and 5th are very close.<br /><br />Gunner<br />May, 2012",2
105405,B001EQ4QJK,A3KPLDRTA2JSWF,Alex,1,1,5,1333670400,Be Warned...,These things are amazing.  I can't eat less than half a can at a sitting.  Probably my favorite snack right now.,2
105344,B001EQ4QJK,A7OF70SX4JSU8,"Bikram Yoga Michele ""yoginimom""",0,0,5,1234051200,Salt and Vinegar Perfection,These are not easy to find in stores...and one must be diligent to keep them on hand! They do not create sores from acidity...they are better than any salt and vinegar chip I ever tasted. Highly recommend. Even better...new individual packets you can throw in your purse have been seen!,2
105391,B001EQ4QJK,A1PMHZ9AN1EFEI,Jeff Biehle,2,2,5,1296604800,These things freaking ROCK!,"Regular salted almonds are okay but tend to be boring after awhile.  But Blue Diamond Jalapeno Smokehouse almonds are just amazing.  I could eat an entire can in one sitting no problem, probably two cans.  I was tempted to give these nuts just 1 star because I'm afraid they're going to make me fat and broke!  FYI, I also tried the Wasabi & Soy Sauce almonds--absolutely no comparison, the Jalapeno Smokehouse blow them out of the water (at least to my taste buds).",2
105339,B001EQ4QJK,A3G2FNJDXGZZ04,NHmom,0,0,5,1251417600,amazingly delicious almonds,"These almonds are the most wonderfully satisfying snack ever. If you like salt and vinegar chips and you like almonds then you will absolutely love these nuts. I have had trouble finding them locally, so when I find them, I stock up. These 1.5 ounce bags are a perfect size to include in my husbands lunch.",2
105324,B001EQ4QJK,A1E8F0AYFXPCRB,Derrick,0,0,5,1293580800,Amazing,"Better tasting then just about any potato chip and tons healthier too, especially for low carb diets. These things are just amazing. The lime and chili flavors are equally bold and complement the flavor of the almond quite nicely. Highly recommended.  They have some other flavors that may be worth trying too.",2
105330,B001EQ4QJK,A2RQ7I3RZPZDWR,B. Hill,0,0,5,1287446400,so yummy,"Found these by accident - they are so tasty. Very hard to find in local grocery stores, so I was happy to find them on Amazon.com.  Will probably be ordering more.<br /><br />4/2/11 - I have since bought 3 more cases. I took some to work and everyone wanted to know where I got them. They asked me to sell them some when I get another shipment.",2
105310,B001EQ4QJK,A2EMM9HWOSY2Q5,Jemmie Wang,0,0,5,1318550400,"It's like crack, without the cocaine base","I don't know what they put in these things, but whatever it is it's addictive. The combination of soy sauce salty and wasabi spicy create the perfect storm of ""I'm going to eat this entire can RFN.""<br /><br />The cans are all perfectly sealed and the almonds are always fresh - what else can you ask for? The cost is also lower than in local stores, but you can buy the larger bags cheaper (per oz) from some Walmarts if you can find them.<br /><br />Almonds are supposed to be appetite suppressants, but for me it's usually because I ate an entire can of them and am not hungry any more.",2
105288,B001EQ4QJK,A2H84V55USFJQX,M5,0,0,5,1337126400,taste awesome!,these taste amazing. might make the poops burn a little :o but they taste amazing. the salt and vinegar ones are the best and very addicting.,2
105392,B001EQ4QJK,A3GCVV0XYGLWEQ,Angelika Gary,2,2,5,1294444800,The BEST!!!!,"Tried the almonds today for the first time.  I'm ordering a case right now.  Best ever, ever, ever!!!",2
105334,B001EQ4QJK,A2WQWY1210ASAC,C. Holster,0,0,5,1272153600,Big hit!!!,My husband absolutely loves these.  He's self-employed and spends alot of time on the road - takes apples and these nuts with him.  He's even given them away at the jobsites and the guys all love them.  Great product and the free shipping is a real plus!,2
105303,B001EQ4QJK,A34P7W8M4N1JW8,mamaclucks,0,0,5,1325030400,Great flavor for snacking,"The Jalapeno Smokehouse almonds taste great and are a nice healthy option for a snack. The flavor is bold, but not overpowering or ""hot."" I also think they would be excellent chopped up and added to a salad.",2
105433,B001EQ4QJK,AOFVZT5XYRBFY,Doc Worker,0,0,5,1348185600,Full of flavor,"To start I should say I HATE Almonds. I don't dislike them, I hate them (and I have tried all manner of almonds, from raw to various flavors). A former co-worker brought a huge jug of these to work and urged me to give one a try. Like the stubborn child who refuses to eat her veggies, I popped one in my mouth, with a large glass of water in hand to wash down what I expected to be the awful (to me) flavor. I was shocked to find I not only didn't object to these, but became hooked on them in short order.<br /><br />I have been unable to find this flavor in the mega jug my co-worked purchased at a big box retailer over a year ago and was pleased to find this option on Amazon for a price lower than my local grogery store. I wish that big jug were available, but these smaller cans probably assure a fresher product.<br /><br />I will add, that I am a big fan of vinegar, but am not a big fan of salt and vinegar chips. These almonds have an excellent balance of flavor.",2
105416,B001EQ4QJK,A2VB07XAVF8LSH,K. West,1,1,5,1301011200,Love Love Love,These are my favorite flavored almonds!  Intense flavor!  I can't get enough lime.  Hard to find in the stores though sometimes.,2
105445,B001EQ4QJK,A2LH0CSHWN30K2,Laughing Bird,0,0,5,1343606400,So delicious!,These Soy & Wasabi almonds from Blue Diamond are my absolute favorite - just enough kick & the almonds tide you over until mealtime. The resealable bag keeps them nice & fresh.  Love them!!,2
105407,B001EQ4QJK,ARN6BQN3NJ3TZ,Nick,1,1,5,1331078400,read the comment :D,"I would just like to say that this company producing roasted almonds is by far the best tasting almonds I have ever had...they are the perfect most tastiest treat on the go whenever you need one and it is really pleasing to have. Its heart food and I like it. This will be a staple snack for me FOREVER :D if anyone in the company reads this comment, I really encourage you to make a WIDE ARRAY of flavors...it would be very interesting and unique. You guys have A LOT of good ones now..but imagine other possibilities. GO AT IT :D!!!",2
105308,B001EQ4QJK,A1G60ANYI0HMEU,Jeddy 3,0,0,5,1319846400,The best almond flavor out there. How could something so delish be so good for you?,"The ""Jalapeno Smokehouse"" flavor is the best flavor in the Blue Diamond ""BOLD"" series, hands down. Unlike some of the other flavors, this one really tastes like what it's supposed to taste like -- that is to say, smoky jalapeno peppers. To my jaded taste buds, the pepper spice is fairly mild, but I imagine most people find it packs quite a kick. It's a good thing these huge, perfectly roasted nuts are great for you, because I eat them constantly. Hey, my HDL cholesterol (the ""good"" cholesterol) has actually risen as I've gotten older. I like to think it's partly because of these luscious babies. Dr Jeddy prescribes a handful every day!",2
105335,B001EQ4QJK,A1JF2UW5QJ2GMY,"Carole ""Sunshine""",0,0,5,1270080000,Best Almonds Ever,"I recently discovered the Salt & Vinegar Almonds they are delicious. The individual size is perfect for when on the go. I also purchased the cans for at home. Almonds are a very heart healthy snack, just try to limit yourself to a few a day. For my taste I would like to have more vinegar flavor.",2
